Data e Ora;Cumulata Sensore 1295 (Arcevia);Cumulata Sensore 2637 (Bettolelle);Cumulata Sensore 2858 (Barbara);Cumulata Sensore 2964 (Corinaldo);Umidita' Sensore 3452 (Montemurello);Livello Idrometrico Sensore 1008 [m] (Serra dei Conti);Livello Idrometrico Sensore 1112 [m] (Bettolelle);Livello Idrometrico Sensore 1283 [m] (Corinaldo/Nevola);Livello Idrometrico Sensore 3072 [m] (Pianello di Ostra);Livello Idrometrico Sensore 3405 [m] (Ponte Garibaldi);Livello Idrometrico Sensore 3145 [m] (Passo Ripe)
13/12/2024 13:30;0;0;0;0;  46.86;0,53;1,09;1,26;0,91;0,08;0,7
13/12/2024 14:00;0;0;0;0;  46.85;0,53;1,09;1,26;0,92;0,08;0,71
13/12/2024 14:30;0;0;0;0;  46.93;0,53;1,09;1,25;0,91;0,08;0,71
13/12/2024 15:00;0;0;0;0;  46.91;0,53;1,08;1,25;0,91;0,07;0,71
13/12/2024 15:30;0;0;0;0;  47.02;0,53;1,09;1,25;0,91;0,07;0,71
13/12/2024 16:00;0;0;0;0;  46.99;0,53;1,09;1,26;0,91;0,07;0,71
13/12/2024 16:30;0;0;0;0;  46.96;0,53;1,09;1,26;0,91;0,07;0,71
13/12/2024 17:00;0;0;0;0;  47.04;0,53;1,08;1,26;0,91;0,07;0,71
13/12/2024 17:30;0;0;0;0;  46.89;0,53;1,08;1,26;0,91;0,07;0,7
13/12/2024 18:00;0;0;0,2;0;  47.03;0,53;1,09;1,26;0,91;0,07;0,71
13/12/2024 18:30;0,4;0,2;0;0,2;  47.07;0,53;1,08;1,26;0,91;0,09;0,71
13/12/2024 19:00;0,8;0,2;1;0,4;  47.07;0,53;1,09;1,25;0,91;0,13;0,71
13/12/2024 19:30;0,4;0,6;0,2;1,4;  47.16;0,54;1,09;1,26;0,91;0,2;0,71
13/12/2024 20:00;0,4;0;0,4;0,2;  47.05;0,53;1,08;1,27;0,91;0,26;0,71
13/12/2024 20:30;0,8;0,2;0,6;0,4;  46.96;0,53;1,09;1,26;0,91;0,29;0,71
13/12/2024 21:00;1,8;0,6;1,6;1,8;  46.94;0,55;1,09;1,27;0,91;0,32;0,71
13/12/2024 21:30;1,6;2;2,2;2,8;  46.92;0,58;1,1;1,29;0,92;0,38;0,72
13/12/2024 22:00;0,6;1,8;1,2;1,4;  46.78;0,58;1,11;1,3;0,92;0,44;0,73
13/12/2024 22:30;0,2;1;0,8;1,2;  47.18;0,56;1,13;1,3;0,93;0,49;0,75
13/12/2024 23:00;0,2;1;0,4;0,8;  47.40;0,57;1,13;1,32;0,93;0,48;0,76
13/12/2024 23:30;0,4;0,6;1;1;  47.29;0,61;1,16;1,33;0,93;0,48;0,77
14/12/2024 00:00;0,2;0,8;0,2;0,6;  47.25;0,61;1,18;1,36;0,94;0,48;0,79
14/12/2024 00:30;0;0;0;0;  47.42;0,6;1,2;1,37;0,96;0,49;0,81
14/12/2024 01:00;0;0;0;0;  47.37;0,59;1,23;1,38;0,99;0,46;0,83
14/12/2024 01:30;0;0;0;0;  47.43;0,59;1,24;1,4;1,01;0,5;0,84
14/12/2024 02:00;0;0;0;0;  47.34;0,59;1,26;1,43;1,02;0,53;0,85
14/12/2024 02:30;0;0;0;0;  47.23;0,59;1,28;1,44;1,07;0,52;0,86
14/12/2024 03:00;0;0;0;0;  47.22;0,59;1,29;1,45;1,09;0,51;0,88
14/12/2024 03:30;0;0;0;0;  47.05;0,59;1,31;1,46;1,09;0,49;0,88
14/12/2024 04:00;0;0;0;0;  47.02;0,58;1,32;1,46;1,12;0,55;0,89
14/12/2024 04:30;0;0;0;0;  46.84;0,59;1,33;1,45;1,14;0,53;0,89
14/12/2024 05:00;0;0;0;0;  47.01;0,59;1,37;1,45;1,14;0,6;0,89
14/12/2024 05:30;0;0;0;0;  46.78;0,58;1,39;1,43;1,13;0,57;0,88
14/12/2024 06:00;0;0;0;0;  46.80;0,58;1,4;1,43;1,12;0,6;0,87
14/12/2024 06:30;0;0;0;0;  46.85;0,58;1,42;1,42;1,12;0,59;0,87
14/12/2024 07:00;0;0;0;0;  46.65;0,58;1,43;1,41;1,11;0,67;0,86
14/12/2024 07:30;0;0;0;0;  46.78;0,58;1,42;1,41;1,1;0,65;0,85
14/12/2024 08:00;0;0;0;0;  46.77;0,57;1,41;1,41;1,09;0,68;0,85
14/12/2024 08:30;0;0;0;0;  46.71;0,57;1,41;1,39;1,07;0,67;0,84
14/12/2024 09:00;0;0;0;0;  46.79;0,57;1,4;1,39;1,07;0,71;0,84
14/12/2024 09:30;0;0;0;0;  46.73;0,57;1,38;1,38;1,07;0,62;0,83
14/12/2024 10:00;0;0;0;0;  46.66;0,57;1,38;1,38;1,06;0,61;0,83
14/12/2024 10:30;0;0;0;0;  46.61;0,57;1,37;1,38;1,06;0,59;0,83
14/12/2024 11:00;0;0;0;0;  46.82;0,57;1,36;1,38;1,05;0,51;0,82
14/12/2024 11:30;0;0;0;0;  46.62;0,57;1,35;1,38;1,04;0,46;0,82
14/12/2024 12:00;0;0;0;0;  46.62;0,57;1,35;1,38;1,04;0,43;0,82
14/12/2024 12:30;0;0;0;0;  46.63;0,57;1,35;1,37;1,03;0,36;0,82
14/12/2024 13:00;0;0;0;0;  46.80;0,57;1,34;1,37;1,03;0,31;0,81
14/12/2024 13:30;0;0;0;0;  46.61;0,57;1,33;1,37;1,03;0,26;0,81
14/12/2024 14:00;0;0;0;0;  46.57;0,57;1,33;1,36;1,02;0,23;0,81
14/12/2024 14:30;0;0;0;0;  46.64;0,57;1,32;1,36;1,02;0,21;0,81
14/12/2024 15:00;0;0;0;0;  46.65;0,56;1,32;1,36;1,01;0,2;0,81
14/12/2024 15:30;0;0;0;0;  46.63;0,57;1,32;1,36;1,02;0,19;0,81
14/12/2024 16:00;0;0;0;0;  46.72;0,56;1,31;1,35;1,02;0,18;0,8
14/12/2024 16:30;0;0;0;0;  46.67;0,56;1,31;1,36;1,01;0,18;0,8
14/12/2024 17:00;0;0;0;0;  46.70;0,56;1,3;1,35;1,01;0,17;0,8
14/12/2024 17:30;0;0;0;0;  46.75;0,56;1,29;1,35;1,01;0,17;0,8
14/12/2024 18:00;0;0;0;0;  46.83;0,56;1,3;1,35;1,01;0,17;0,79
14/12/2024 18:30;0,8;0;0;0;  46.77;0,56;1,3;1,35;1;0,17;0,79
14/12/2024 19:00;0;0;0,2;0;  46.62;0,56;1,29;1,35;1;0,18;0,79
14/12/2024 19:30;0;0,2;0;0;  46.80;0,56;1,28;1,34;1;0,19;0,8
14/12/2024 20:00;0;0;0;0;  46.62;0,56;1,27;1,34;1;0,22;0,79
14/12/2024 20:30;0;0;0;0;  46.73;0,56;1,29;1,34;1;0,24;0,79
14/12/2024 21:00;0;0;0;0;  46.76;0,56;1,27;1,35;1;0,29;0,79
14/12/2024 21:30;0;0;0;0;  46.74;0,56;1,27;1,34;0,99;0,33;0,79
14/12/2024 22:00;0;0;0;0;  46.79;0,56;1,27;1,34;0,99;0,36;0,79
14/12/2024 22:30;0;0;0;0;  46.66;0,56;1,27;1,33;0,99;0,38;0,79
14/12/2024 23:00;0;0;0;0;  46.74;0,56;1,26;1,33;0,99;0,45;0,78
14/12/2024 23:30;0;0;0;0;  46.74;0,56;1,26;1,33;0,99;0,49;0,78
15/12/2024 00:00;0;0;0;0;  46.73;0,56;1,26;1,34;0,98;0,47;0,78
15/12/2024 00:30;0;0;0,4;0;  46.66;0,56;1,26;1,33;0,98;0,5;0,78
15/12/2024 01:00;0;0;0;0;  46.57;0,55;1,26;1,33;0,98;0,49;0,78
15/12/2024 01:30;0;0;0,2;0;  46.70;0,55;1,26;1,33;0,98;0,49;0,78
15/12/2024 02:00;0;0;0;0;  46.70;0,55;1,25;1,33;0,98;0,51;0,78
15/12/2024 02:30;0;0;0;0;  46.60;0,56;1,25;1,33;0,97;0,5;0,78
15/12/2024 03:00;0;0;0;0;  46.71;0,55;1,25;1,33;0,97;0,48;0,78
15/12/2024 03:30;0;0;0;0;  46.52;0,55;1,24;1,33;0,97;0,54;0,78
15/12/2024 04:00;0;0;0;0;  46.69;0,56;1,24;1,33;0,97;0,52;0,78
15/12/2024 04:30;0;0;0;0;  46.62;0,56;1,24;1,32;0,98;0,49;0,78
15/12/2024 05:00;0;0;0,2;0;  46.61;0,55;1,24;1,33;0,97;0,51;0,77
15/12/2024 05:30;0;0;0;0,2;  46.77;0,55;1,24;1,32;0,98;0,48;0,78
15/12/2024 06:00;0;0;0;0;  46.88;0,55;1,24;1,32;0,97;0,53;0,77
15/12/2024 06:30;0;0;0;0;  46.90;0,55;1,23;1,33;0,97;0,48;0,77
15/12/2024 07:00;0;0;0;0;  46.85;0,55;1,24;1,32;0,96;0,52;0,77
15/12/2024 07:30;0;0;0;0;  46.77;0,55;1,23;1,32;0,97;0,53;0,77
15/12/2024 08:00;0;0;0;0;  46.85;0,55;1,24;1,32;0,97;0,5;0,78
15/12/2024 08:30;0;0;0;0;  46.76;0,55;1,23;1,32;0,97;0,51;0,76
15/12/2024 09:00;0;0;0;0;  46.75;0,55;1,23;1,32;0,96;0,5;0,77
15/12/2024 09:30;0;0;0;0;  46.92;0,55;1,23;1,32;0,97;0,47;0,77
15/12/2024 10:00;0;0;0;0;  46.84;0,55;1,23;1,32;0,96;0,45;0,77
15/12/2024 10:30;0;0;0;0;  46.83;0,55;1,23;1,31;0,96;0,42;0,76
15/12/2024 11:00;0;0;0;0;  46.90;0,55;1,23;1,32;0,96;0,4;0,77
15/12/2024 11:30;0;0;0;0;  46.72;0,55;1,23;1,32;0,97;0,35;0,76
15/12/2024 12:00;0;0;0;0;  46.61;0,55;1,22;1,31;0,96;0,31;0,76
15/12/2024 12:30;0;0;0;0;  46.76;0,55;1,23;1,31;0,96;0,25;0,76
15/12/2024 13:00;0;0;0;0;  46.68;0,55;1,21;1,31;0,96;0,16;0,77
15/12/2024 13:30;0;0;0;0;  46.79;0,55;1,22;1,31;0,96;0,14;0,76
15/12/2024 14:00;0;0;0;0;  46.70;0,55;1,22;1,31;0,96;0,14;0,76
15/12/2024 14:30;0;0;0;0;  46.72;0,55;1,21;1,31;0,96;0,11;0,76
15/12/2024 15:00;0;0;0;0;  46.71;0,55;1,21;1,31;0,95;0,11;0,75
15/12/2024 15:30;0;0;0;0;  46.76;0,55;1,21;1,31;0,96;0,11;0,75
15/12/2024 16:00;0;0;0;0;  46.70;0,55;1,21;1,3;0,95;0,11;0,76
15/12/2024 16:30;0;0;0;0;  46.75;0,55;1,21;1,3;0,95;0,1;0,75
15/12/2024 17:00;0;0;0;0;  46.79;0,55;1,21;1,3;0,95;0,11;0,76
15/12/2024 17:30;0;0;0;0;  46.84;0,54;1,2;1,3;0,95;0,1;0,75
15/12/2024 18:00;0;0;0;0;  46.79;0,54;1,2;1,31;0,94;0,1;0,76
15/12/2024 18:30;0;0;0;0;  46.97;0,54;1,21;1,3;0,94;0,1;0,75
15/12/2024 19:00;0;0;0;0;  46.83;0,54;1,19;1,3;0,94;0,1;0,75
15/12/2024 19:30;0;0;0;0;  46.87;0,54;1,19;1,3;0,94;0,1;0,76
15/12/2024 20:00;0;0;0;0;  46.81;0,54;1,18;1,3;0,94;0,1;0,75
15/12/2024 20:30;0;0;0;0;  46.71;0,54;1,18;1,3;0,94;0,11;0,75
15/12/2024 21:00;0;0;0;0;  46.81;0,54;1,18;1,3;0,94;0,11;0,75
15/12/2024 21:30;0;0;0;0;  46.62;0,54;1,19;1,3;0,94;0,17;0,75
15/12/2024 22:00;0;0;0;0;  46.68;0,54;1,18;1,3;0,93;0,21;0,75
15/12/2024 22:30;0;0,2;0;0;  46.62;0,54;1,19;1,29;0,94;0,26;0,75
15/12/2024 23:00;0;0;0;0;  46.58;0,54;1,18;1,29;0,93;0,33;0,75
15/12/2024 23:30;0;0;0;0;  46.56;0,54;1,18;1,29;0,93;0,31;0,75
16/12/2024 00:00;0;0;0;0;  46.56;0,53;1,19;1,3;0,93;0,33;0,74
16/12/2024 00:30;0;0;0;0;  46.53;0,53;1,18;1,29;0,93;0,33;0,74
16/12/2024 01:00;0;0;0;0;  46.49;0,54;1,18;1,29;0,93;0,38;0,74
16/12/2024 01:30;0;0;0;0;  46.68;0,54;1,17;1,3;0,92;0,39;0,74
16/12/2024 02:00;0;0;0;0;  46.79;0,53;1,17;1,29;0,92;0,41;0,75
16/12/2024 02:30;0;0;0;0;  46.68;0,53;1,16;1,29;0,92;0,37;0,75
16/12/2024 03:00;0;0;0;0;  46.75;0,53;1,16;1,29;0,92;0,34;0,74
16/12/2024 03:30;0;0;0;0;  46.97;0,53;1,16;1,29;0,92;0,34;0,75
16/12/2024 04:00;0;0;0;0;  46.72;0,53;1,16;1,29;0,91;0,35;0,74
16/12/2024 04:30;0;0;0;0;  46.68;0,53;1,17;1,29;0,92;0,37;0,74
16/12/2024 05:00;0;0;0;0;  46.84;0,53;1,16;1,29;0,92;0,4;0,74
16/12/2024 05:30;0;0;0;0;  46.73;0,53;1,16;1,29;0,92;0,33;0,74
16/12/2024 06:00;0;0;0;0;  46.88;0,53;1,16;1,28;0,92;0,32;0,74
16/12/2024 06:30;0;0;0;0;  46.79;0,53;1,16;1,28;0,92;0,33;0,74
16/12/2024 07:00;0;0;0;0;  46.73;0,53;1,16;1,29;0,92;0,32;0,74
16/12/2024 07:30;0;0;0;0;  46.82;0,53;1,15;1,29;0,92;0,37;0,74
16/12/2024 08:00;0;0;0;0;  46.81;0,53;1,15;1,28;0,92;0,32;0,73
16/12/2024 08:30;0;0;0;0;  46.74;0,53;1,15;1,29;0,91;0,37;0,74
16/12/2024 09:00;0;0,2;0;0;  46.76;0,53;1,15;1,29;0,91;0,35;0,74
16/12/2024 09:30;0;0;0;0;  46.76;0,53;1,15;1,29;0,91;0,45;0,73
16/12/2024 10:00;0;0;0;0;  46.74;0,54;1,16;1,29;0,91;0,32;0,74
16/12/2024 10:30;0;0;0;0;  46.80;0,54;1,17;1,28;0,91;0,28;0,73
16/12/2024 11:00;0;0;0;0;  46.73;0,54;1,15;1,28;0,91;0,29;0,73
16/12/2024 11:30;0;0;0;0;  46.69;0,54;1,15;1,28;0,91;0,29;0,73
16/12/2024 12:00;0;0;0;0;  46.69;0,54;1,15;1,28;0,91;0,17;0,73
16/12/2024 12:30;0;0;0;0;  46.72;0,54;1,16;1,28;0,91;0,17;0,73
16/12/2024 13:00;0;0;0;0;  46.74;0,54;1,14;1,28;0,91;0,12;0,73
16/12/2024 13:30;0;0;0;0;  46.78;0,54;1,14;1,28;0,91;0,1;0,73
16/12/2024 14:00;0;0;0;0;  46.89;0,55;1,15;1,28;0,91;0,09;0,72
16/12/2024 14:30;0;0;0;0;  47.02;0,54;1,14;1,28;0,91;0,08;0,72
16/12/2024 15:00;0;0;0;0;  47.05;0,54;1,15;1,28;0,91;0,08;0,73
16/12/2024 15:30;0;0;0;0;  47.13;0,54;1,14;1,28;0,91;0,08;0,73
16/12/2024 16:00;0;0;0;0;  47.09;0,54;1,14;1,28;0,91;0,08;0,72
16/12/2024 16:30;0;0;0;0;  47.17;0,54;1,14;1,28;0,91;0,08;0,73
16/12/2024 17:00;0;0;0;0;  47.23;0,54;1,14;1,28;0,91;0,08;0,73
16/12/2024 17:30;0;0;0;0;  47.18;0,54;1,13;1,28;0,91;0,08;0,73
16/12/2024 18:00;0;0;0;0;  47.28;0,54;1,13;1,28;0,91;0,08;0,73
16/12/2024 18:30;0;0;0;0;  47.20;0,54;1,13;1,28;0,9;0,08;0,73
16/12/2024 19:00;0;0;0;0;  47.22;0,53;1,13;1,28;0,91;0,08;0,73
16/12/2024 19:30;0;0;0;0;  47.24;0,53;1,13;1,28;0,9;0,08;0,73
16/12/2024 20:00;0;0;0;0;  47.27;0,53;1,13;1,28;0,91;0,08;0,73
16/12/2024 20:30;0;0;0;0;  47.29;0,53;1,13;1,27;0,91;0,09;0,73
16/12/2024 21:00;0;0;0;0;  47.18;0,53;1,13;1,27;0,9;0,08;0,73
16/12/2024 21:30;0;0;0;0;  47.25;0,53;1,13;1,28;0,9;0,08;0,73
16/12/2024 22:00;0;0;0;0;  47.20;0,53;1,13;1,28;0,9;0,13;0,73
16/12/2024 22:30;0;0;0;0;  47.14;0,53;1,13;1,28;0,9;0,18;0,73
16/12/2024 23:00;0;0;0;0;  47.10;0,53;1,12;1,27;0,9;0,19;0,73
16/12/2024 23:30;0;0;0;0;  47.06;0,53;1,13;1,28;0,9;0,28;0,72
17/12/2024 00:00;0;0;0;0;  47.02;0,53;1,13;1,27;0,9;0,32;0,72
17/12/2024 00:30;0;0;0;0;  46.97;0,53;1,12;1,27;0,9;0,35;0,73
17/12/2024 01:00;0;0;0;0;  46.93;0,53;1,12;1,28;0,9;0,32;0,72
17/12/2024 01:30;0;0;0;0;  46.97;0,53;1,12;1,27;0,9;0,29;0,73
17/12/2024 02:00;0;0;0;0;  46.88;0,53;1,12;1,28;0,9;0,33;0,73
17/12/2024 02:30;0;0;0;0;  46.85;0,53;1,11;1,27;0,9;0,4;0,73
17/12/2024 03:00;0;0;0;0;  46.82;0,53;1,12;1,28;0,9;0,34;0,73
17/12/2024 03:30;0;0;0;0;  46.87;0,53;1,12;1,28;0,9;0,36;0,73
17/12/2024 04:00;0;0;0;0;  46.89;0,53;1,13;1,27;0,9;0,35;0,72
17/12/2024 04:30;0;0;0;0;  46.80;0,53;1,12;1,27;0,89;0,33;0,73
17/12/2024 05:00;0;0;0;0;  46.78;0,53;1,12;1,28;0,9;0,31;0,72
17/12/2024 05:30;0;0;0;0;  46.90;0,53;1,12;1,27;0,9;0,27;0,72
17/12/2024 06:00;0;0;0;0;  46.73;0,53;1,13;1,27;0,9;0,28;0,72
17/12/2024 06:30;0;0;0;0;  46.83;0,53;1,11;1,27;0,89;0,25;0,72
17/12/2024 07:00;0;0;0;0;  46.73;0,53;1,12;1,27;0,89;0,3;0,73
17/12/2024 07:30;0;0;0;0;  46.70;0,53;1,12;1,27;0,89;0,37;0,72
17/12/2024 08:00;0;0;0;0;  46.70;0,53;1,12;1,27;0,89;0,3;0,73
17/12/2024 08:30;0;0;0;0;  46.68;0,53;1,12;1,27;0,89;0,27;0,72
17/12/2024 09:00;0;0,2;0;0;  46.69;0,53;1,13;1,27;0,89;0,23;0,72
17/12/2024 09:30;0;0;0;0;  46.67;0,53;1,09;1,27;0,89;0,28;0,72
17/12/2024 10:00;0;0;0;0;  46.71;0,53;1,12;1,27;0,89;0,26;0,72
17/12/2024 10:30;0;0;0;0;  46.68;0,54;1,12;1,27;0,89;0,28;0,72
17/12/2024 11:00;0;0;0;0;  46.71;0,54;1,11;1,27;0,89;0,21;0,72
17/12/2024 11:30;0;0;0;0;  46.70;0,54;1,13;1,27;0,9;0,29;0,72
17/12/2024 12:00;0;0;0;0;  46.74;0,54;1,11;1,27;0,89;0,23;0,72
17/12/2024 12:30;0;0;0;0;  46.77;0,54;1,12;1,28;0,9;0,21;0,72
17/12/2024 13:00;0;0;0;0;  46.79;0,54;1,12;1,28;0,89;0,21;0,71
17/12/2024 13:30;0;0;0;0;  46.82;0,54;1,11;1,27;0,9;0,18;0,71
17/12/2024 14:00;0;0;0;0;  46.86;0,54;1,11;1,26;0,89;0,1;0,71
17/12/2024 14:30;0;0;0;0;  46.89;0,54;1,1;1,27;0,89;0,08;0,72
17/12/2024 15:00;0;0;0;0;  46.95;0,54;1,11;1,26;0,89;0,07;0,72
17/12/2024 15:30;0;0;0;0;  47.01;0,54;1,11;1,27;0,89;0,07;0,72
17/12/2024 16:00;0;0;0;0;  47.07;0,54;1,11;1,27;0,89;0,07;0,72
17/12/2024 16:30;0;0;0;0;  47.13;0,54;1,11;1,27;0,89;0,07;0,72
17/12/2024 17:00;0;0;0;0;  47.16;0,54;1,11;1,27;0,89;0,07;0,72
17/12/2024 17:30;0;0;0;0;  47.19;0,53;1,11;1,27;0,89;0,07;0,72
17/12/2024 18:00;0;0;0;0;  47.17;0,53;1,11;1,27;0,89;0,07;0,72
17/12/2024 18:30;0;0;0;0;  47.16;0,53;1,11;1,27;0,9;0,07;0,72
17/12/2024 19:00;0;0;0;0;  47.06;0,53;1,11;1,27;0,89;0,07;0,72
17/12/2024 19:30;0;0;0;0;  47.08;0,53;1,11;1,27;0,89;0,07;0,72
17/12/2024 20:00;0;0;0;0;  47.07;0,53;1,11;1,27;0,89;0,07;0,72
17/12/2024 20:30;0;0;0;0;  47.07;0,53;1,11;1,27;0,88;0,07;0,72
17/12/2024 21:00;0;0;0;0;  47.06;0,53;1,1;1,27;0,89;0,07;0,72
17/12/2024 21:30;0;0;0;0;  47.07;0,53;1,1;1,27;0,88;0,07;0,72
17/12/2024 22:00;0;0;0;0;  47.09;0,53;1,11;1,27;0,89;0,13;0,72
17/12/2024 22:30;0;0;0;0;  47.15;0,53;1,1;1,27;0,88;0,14;0,72
17/12/2024 23:00;0;0;0;0;  47.15;0,53;1,1;1,27;0,88;0,12;0,71
17/12/2024 23:30;0;0;0;0;  47.19;0,53;1,1;1,27;0,89;0,17;0,71
18/12/2024 00:00;0;0;0;0;  47.26;0,53;1,1;1,26;0,88;0,22;0,72
18/12/2024 00:30;0;0;0;0;  47.20;0,52;1,11;1,27;0,89;0,23;0,72
18/12/2024 01:00;0;0;0;0;  47.21;0,53;1,1;1,26;0,88;0,32;0,72
18/12/2024 01:30;0;0;0;0;  47.29;0,53;1,1;1,26;0,88;0,28;0,72
18/12/2024 02:00;0;0;0;0;  47.23;0,52;1,1;1,27;0,88;0,27;0,72
18/12/2024 02:30;0;0;0;0;  47.23;0,53;1,1;1,27;0,88;0,26;0,72
18/12/2024 03:00;0;0;0;0;  47.24;0,52;1,1;1,26;0,88;0,27;0,72
18/12/2024 03:30;0;0;0;0;  47.22;0,53;1,09;1,27;0,88;0,27;0,72
18/12/2024 04:00;0;0,2;0;0;  47.21;0,53;1,1;1,26;0,88;0,26;0,71
18/12/2024 04:30;0;0;0;0;  47.21;0,52;1,1;1,27;0,88;0,23;0,72
18/12/2024 05:00;0;0;0;0;  47.22;0,53;1,1;1,26;0,87;0,23;0,72
18/12/2024 05:30;0;0;0;0;  47.23;0,53;1,09;1,27;0,88;0,17;0,72
18/12/2024 06:00;0;0;0;0;  47.25;0,53;1,09;1,27;0,88;0,18;0,72
18/12/2024 06:30;0;0;0;0;  47.25;0,53;1,1;1,27;0,88;0,2;0,72
18/12/2024 07:00;0;0;0;0;  47.21;0,52;1,09;1,27;0,88;0,14;0,72
18/12/2024 07:30;0;0;0;0;  47.20;0,52;1,09;1,27;0,88;0,18;0,72
18/12/2024 08:00;0;0;0;0;  47.20;0,53;1,1;1,26;0,88;0,18;0,72
18/12/2024 08:30;0;0;0;0;  47.20;0,53;1,1;1,26;0,89;0,19;0,72
18/12/2024 09:00;0;0;0;0;  47.20;0,53;1,1;1,26;0,87;0,19;0,71
18/12/2024 09:30;0;0;0;0;  47.20;0,53;1,09;1,26;0,88;0,19;0,71
18/12/2024 10:00;0;0;0;0;  47.21;0,53;1,1;1,27;0,88;0,18;0,71
18/12/2024 10:30;0;0;0;0;  47.20;0,53;1,09;1,26;0,88;0,22;0,71
18/12/2024 11:00;0;0;0;0;  47.17;0,53;1,1;1,26;0,87;0,2;0,71
18/12/2024 11:30;0;0;0;0;  47.21;0,53;1,09;1,26;0,88;0,18;0,71
18/12/2024 12:00;0;0;0;0;  47.20;0,53;1,1;1,27;0,88;0,16;0,71
18/12/2024 12:30;0;0;0;0;  47.16;0,53;1,1;1,26;0,88;0,17;0,71
18/12/2024 13:00;0;0;0;0;  47.14;0,53;1,09;1,26;0,88;0,14;0,71
18/12/2024 13:30;0;0;0;0;  47.15;0,53;1,09;1,26;0,88;0,12;0,71
18/12/2024 14:00;0;0;0;0;  47.14;0,53;1,09;1,26;0,88;0,1;0,71
18/12/2024 14:30;0;0;0;0;  47.19;0,53;1,1;1,26;0,88;0,08;0,71
18/12/2024 15:00;0;0;0;0;  47.27;0,53;1,09;1,26;0,88;0,07;0,71
18/12/2024 15:30;0;0;0;0;  47.27;0,53;1,09;1,26;0,88;0,07;0,71
18/12/2024 16:00;0;0;0;0;  47.34;0,53;1,1;1,26;0,88;0,07;0,71
18/12/2024 16:30;0;0;0;0;  47.36;0,53;1,08;1,26;0,88;0,07;0,71
18/12/2024 17:00;0;0;0;0;  47.38;0,53;1,1;1,26;0,87;0,06;0,71
18/12/2024 17:30;0;0;0;0;  47.48;0,53;1,1;1,26;0,88;0,07;0,71
18/12/2024 18:00;0;0;0;0;  47.45;0,53;1,1;1,26;0,87;0,06;0,71
18/12/2024 18:30;0;0;0;0;  47.46;0,53;1,09;1,26;0,88;0,07;0,71
18/12/2024 19:00;0;0;0;0;  47.49;0,53;1,1;1,26;0,88;0,06;0,71
18/12/2024 19:30;0;0;0;0;  47.50;0,53;1,09;1,26;0,88;0,06;0,71
18/12/2024 20:00;0;0;0;0;  47.49;0,53;1,1;1,26;0,88;0,06;0,71
18/12/2024 20:30;0;0;0;0;  47.49;0,53;1,09;1,26;0,88;0,07;0,71
18/12/2024 21:00;0;0;0;0;  47.49;0,53;1,09;1,26;0,87;0,06;0,71
18/12/2024 21:30;0;0;0;0;  47.48;0,53;1,09;1,26;0,88;0,07;0,71
18/12/2024 22:00;0;0;0;0;  47.50;0,53;1,09;1,26;0,87;0,07;0,72
18/12/2024 22:30;0;0;0;0;  47.53;0,53;1,09;1,26;0,88;0,07;0,71
18/12/2024 23:00;0;0;0;0;  47.51;0,53;1,09;1,26;0,87;0,07;0,71
18/12/2024 23:30;0;0;0;0;  47.49;0,53;1,09;1,26;0,87;0,13;0,71
19/12/2024 00:00;0;0;0;0;  47.52;0,53;1,09;1,26;0,87;0,15;0,71
19/12/2024 00:30;0;0;0;0;  47.50;0,53;1,09;1,26;0,87;0,17;0,71
19/12/2024 01:00;0;0;0;0;  47.48;0,53;1,08;1,26;0,87;0,27;0,71
19/12/2024 01:30;0;0;0;0;  47.47;0,53;1,09;1,26;0,87;0,26;0,71
19/12/2024 02:00;0;0;0;0;  47.42;0,53;1,09;1,26;0,87;0,24;0,71
19/12/2024 02:30;0;0;0;0;  47.48;0,53;1,08;1,27;0,87;0,24;0,71
19/12/2024 03:00;0;0;0;0;  47.42;0,53;1,09;1,26;0,87;0,25;0,71
19/12/2024 03:30;0;0;0;0;  47.42;0,53;1,09;1,26;0,87;0,21;0,71
19/12/2024 04:00;0;0;0;0;  47.44;0,53;1,09;1,26;0,87;0,23;0,71
19/12/2024 04:30;0;0;0;0;  47.44;0,53;1,09;1,26;0,87;0,23;0,71
19/12/2024 05:00;0;0;0;0;  47.44;0,53;1,09;1,26;0,88;0,24;0,71
19/12/2024 05:30;0;0;0;0;  47.42;0,53;1,09;1,26;0,87;0,18;0,71
19/12/2024 06:00;0;0;0;0;  47.41;0,53;1,08;1,26;0,88;0,22;0,71
19/12/2024 06:30;0;0;0;0;  47.40;0,53;1,08;1,26;0,88;0,18;0,71
19/12/2024 07:00;0;0;0;0;  47.41;0,53;1,09;1,26;0,87;0,22;0,71
19/12/2024 07:30;0;0;0;0;  47.46;0,53;1,09;1,26;0,87;0,21;0,71
19/12/2024 08:00;0;0;0;0;  47.41;0,53;1,08;1,26;0,87;0,18;0,71
19/12/2024 08:30;0;0;0;0;  47.40;0,53;1,09;1,25;0,87;0,18;0,71
19/12/2024 09:00;0;0;0;0;  47.44;0,53;1,09;1,26;0,87;0,16;0,71
19/12/2024 09:30;0;0;0;0;  47.39;0,53;1,09;1,26;0,87;0,22;0,71
19/12/2024 10:00;0;0;0;0;  47.40;0,53;1,09;1,26;0,87;0,2;0,71
19/12/2024 10:30;0;0;0;0;  47.47;0,53;1,08;1,26;0,87;0,21;0,71
